@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.916166,0.582375,0.323944,0.21282,0.111421,0.396887,0.227785,0.610063,0.94012,?
0.88024,0.586207,0.390342,0.176923,0.094708,0.315175,0.210263,0.612579,0.934132,?
0.97006,0.590038,0.440644,0.197436,0.064067,0.307393,0.195244,0.613836,0.946108,?
0.958083,0.598978,0.509054,0.241026,0.947075,0.354086,0.285357,0.613836,0.934132,?
0.904192,0.625798,0.501006,0.325641,0.949861,0.214008,0.357947,0.630189,0.928144,?
0.88024,0.650064,0.605634,0.292308,0.905292,0.276265,0.305382,0.646541,0.898204,?
0.898203,0.670498,0.629779,0.317949,0.874652,0.319066,0.197747,0.67044,0.898204,?
0.928143,0.687101,0.665996,0.320513,0.880223,0.307393,0.202753,0.691824,0.922156,?
0.84431,0.706258,0.651911,0.353846,0.81337,0.29572,0.158949,0.709434,0.91018,?
0.838323,0.726692,0.674044,0.346154,0.846797,0.365759,0.162703,0.722013,0.892216,?
0.838323,0.747126,0.651911,0.353846,0.827298,0.319066,0.197747,0.742138,0.874251,?
0.862273,0.749681,0.653924,0.364102,0.83844,0.326848,0.180225,0.752201,0.88024,?
0.838321,0.749681,0.661972,0.382051,0.777159,0.252918,0.216521,0.755975,0.88024,?
0.868263,0.743295,0.593561,0.376923,0.855153,0.14786,0.217772,0.752201,0.892216,?
0.904192,0.763729,0.567404,0.364102,0.832869,0.11284,0.286608,0.763522,0.88024,?
0.93413,0.753512,0.62173,0.384615,0.752089,0.202335,0.405507,0.759748,0.88024,?
0.844311,0.740741,0.605634,0.392307,0.791086,0.198444,0.510638,0.744654,0.898204,?
0.862273,0.722861,0.625754,0.428205,0.816156,0.229572,0.434293,0.730818,0.892216,?
0.87425,0.711367,0.593561,0.451282,0.707521,0.18677,0.359199,0.710692,0.868263,?
0.916166,0.685824,0.635815,0.387179,0.835655,0.2607,0.481852,0.69434,0.850299,?
0.856286,0.667944,0.569417,0.423077,0.852368,0.062257,0.435544,0.686792,0.850299,?
0.868263,0.679438,0.466801,0.407692,0.32312,0.175097,0.469337,0.69434,0.832335,?
0.844311,0.701149,0.382294,0.448718,0.306407,0.291829,0.415519,0.722013,0.862275,?
0.922155,0.725415,0.426559,0.433333,0.339833,0.175097,0.480601,0.742138,0.904192,?
0.88024,0.745849,0.418511,0.407692,0.194986,0.128405,0.480601,0.768553,0.904192,?
0.856286,0.749681,0.464789,0.376923,0.086351,0.077821,0.599499,0.772327,0.886228,?
0.892215,0.745849,0.434608,0.44359,0.350975,0.042802,0.425532,0.76478,0.922156,?
0.898201,0.744572,0.496982,0.517948,0.576602,0.116732,0.483104,0.749686,0.922156,?
0.856286,0.724138,0.490946,0.558974,0.545961,0.136187,0.446809,0.738365,0.904192,?
0.82036,0.701149,0.503018,0.602564,0.532033,0.182879,0.335419,0.720755,0.874251,?
0.850298,0.681992,0.484909,0.615384,0.501393,0.233463,0.274093,0.708176,0.88024,?
0.88024,0.687101,0.492958,0.620513,0.454039,0.303502,0.212766,0.698113,0.886228,?
0.81437,0.670498,0.478873,0.587179,0.412256,0.319066,0.215269,0.698113,0.886228,?
0.814371,0.679438,0.440644,0.6,0.401114,0.272374,0.193992,0.698113,0.868263,?
0.862275,0.685824,0.420523,0.54359,0.337047,0.264591,0.168961,0.703145,0.868263,?
0.916166,0.694764,0.432596,0.461538,0.334262,0.252918,0.277847,0.71195,0.856287,?
0.868261,0.702427,0.382294,0.425641,0.214485,0.322957,0.252816,0.722013,0.898204,?
0.82036,0.715198,0.400402,0.371795,0.18663,0.284047,0.244055,0.739623,0.88024,?
0.8503,0.738186,0.37827,0.364102,0.194986,0.225681,0.255319,0.761006,0.88024,?
0.868263,0.753512,0.408451,0.328205,0.075209,0.151751,0.31164,0.777358,0.862275,?
0.84431,0.773946,0.396378,0.34359,0.158774,0.136187,0.360451,0.783648,0.88024,?
0.814371,0.766284,0.462777,0.376923,0.325905,0.066148,0.34418,0.794969,0.844311,?
0.844311,0.785441,0.444668,0.382051,0.206128,0.194553,0.357947,0.796226,0.874251,?
0.892215,0.770115,0.474849,0.346154,0.016713,0.132296,0.322904,0.788679,0.874251,?
0.826346,0.770115,0.496982,0.358974,0.908078,0.190661,0.416771,0.78239,0.850299,?
0.856286,0.763729,0.527163,0.330769,0.153203,0.284047,0.09637,0.778616,0.808383,?
0.850298,0.777778,0.529175,0.353846,0.874652,0.14786,0.14393,0.778616,0.850299,?
0.874251,0.776501,0.535211,0.358974,0.877437,0.07393,0.26408,0.777358,0.868263,?
0.850298,0.775223,0.523139,0.376923,0.91922,0.11284,0.260325,0.776101,0.850299,?
0.814371,0.761175,0.547284,0.335897,0.891365,0.128405,0.196496,0.768553,0.862275,?
0.808381,0.757344,0.581489,0.374359,0.763231,0.182879,0.161452,0.762264,0.808383,?
0.832335,0.753512,0.613682,0.417949,0.78273,0.237354,0.157697,0.750943,0.868263,?
0.802395,0.733078,0.629779,0.489743,0.746518,0.249027,0.175219,0.742138,0.856287,?
0.772455,0.717752,0.678068,0.51282,0.699164,0.357977,0.136421,0.713208,0.862275,?
0.784431,0.673052,0.674044,0.674359,0.657382,0.51751,0.202753,0.681761,0.838323,?
0.862275,0.66539,0.730382,0.528205,0.710306,0.326848,0.292866,0.655346,0.886228,?
0.838323,0.671775,0.764588,0.507692,0.732591,0.389105,0.320401,0.67044,0.886228,?
0.826346,0.687101,0.782696,0.546154,0.732591,0.564202,0.322904,0.680503,0.898204,?
0.8503,0.711367,0.738431,0.561538,0.732591,0.490272,0.381727,0.68805,0.904192,?
0.88024,0.754789,0.686117,0.469231,0.805014,0.214008,0.465582,0.737107,0.904192,?
0.856286,0.773946,0.619718,0.54359,0.693593,0.241245,0.446809,0.772327,0.88024,?
0.814371,0.784163,0.627767,0.679487,0.632312,0.431907,0.34418,0.779874,0.892216,?
0.88024,0.773946,0.641851,0.715384,0.607242,0.447471,0.286608,0.773585,0.91018,?
0.898203,0.789272,0.710262,0.664102,0.618384,0.501946,0.325407,0.773585,0.916168,?
0.844311,0.795658,0.581489,0.561538,0.732591,0.22179,0.455569,0.803774,0.874251,?
0.838321,0.794381,0.557344,0.687179,0.587744,0.373541,0.433041,0.781132,0.88024,?
0.844311,0.773946,0.629779,0.764102,0.612813,0.494163,0.346683,0.763522,0.904192,?
0.886226,0.745849,0.561368,0.733333,0.557103,0.381323,0.320401,0.752201,0.892216,?
0.892215,0.733078,0.603622,0.617948,0.615599,0.101167,0.314143,0.728302,0.892216,?
0.874251,0.762452,0.579477,0.466666,0,0.011673,0.46433,0.755975,0.88024,?
0.886226,0.795658,0.565392,0.543589,0.24234,0.062257,0.475594,0.794969,0.88024,?
0.892215,0.832695,0.619718,0.592307,0.685237,0.256809,0.485607,0.816352,0.898204,?
0.874251,0.837803,0.633803,0.576923,0.67688,0.245136,0.423029,0.830189,0.892216,?
0.8503,0.854406,0.672032,0.558974,0.688022,0.361868,0.299124,0.850314,0.874251,?
0.892215,0.860792,0.583501,0.574359,0.688022,0.182879,0.319149,0.861635,0.850299,?
0.868263,0.844189,0.567404,0.594872,0.660167,0.18677,0.366708,0.856604,0.91018,?
0.826346,0.833972,0.579477,0.535897,0.665738,0.202335,0.401752,0.854088,0.898204,?
0.82036,0.832695,0.557344,0.502564,0.643454,0.175097,0.533166,0.842767,0.904192,?
0.82036,0.822478,0.50503,0.479487,0.75766,0.116732,0.580726,0.845283,0.898204,?
0.856286,0.802043,0.488934,0.433333,0.267409,0.077821,0.715895,0.822642,0.892216,?
0.814371,0.789272,0.442656,0.410256,0.203343,0.151751,0.687109,0.807547,0.886228,?
0.850298,0.770115,0.428571,0.31282,0.077994,0.101167,0.662078,0.788679,0.796407,?
0.898203,0.752235,0.390342,0.310256,0.122563,0.291829,0.635795,0.769811,0.886228,?
0.96407,0.733078,0.366197,0.289743,0.178273,0.389105,0.405507,0.752201,0.916168,?
0.886226,0.739464,0.342052,0.335897,0.16156,0.350195,0.331665,0.761006,0.904192,?
0.8503,0.744572,0.402415,0.292308,0.108635,0.264591,0.380476,0.761006,0.904192,?
0.84431,0.736909,0.396378,0.305128,0.075209,0.284047,0.299124,0.761006,0.886228,?
0.922155,0.739464,0.474849,0.271795,0.977716,0.268482,0.310388,0.761006,0.904192,?
0.838321,0.743295,0.424547,0.358974,0.016713,0.237354,0.227785,0.749686,0.88024,?
0.826346,0.733078,0.486922,0.348718,0.086351,0.163424,0.320401,0.737107,0.850299,?
0.838321,0.738186,0.486922,0.425641,0.13649,0.18677,0.286608,0.749686,0.850299,?
0.898201,0.743295,0.442656,0.453846,0.18663,0.132296,0.359199,0.748428,0.850299,?
0.898201,0.744572,0.366197,0.564102,0.339833,0.284047,0.108886,0.755975,0.868263,?
0.886226,0.729246,0.34004,0.661538,0.398329,0.439689,0.12015,0.742138,0.892216,?
0.850298,0.690932,0.384306,0.723077,0.395543,0.498054,0.211514,0.709434,0.892216,?
0.814371,0.652618,0.428571,0.687179,0.465181,0.466926,0.285357,0.677987,0.88024,?
0.778441,0.632184,0.460765,0.651282,0.401114,0.498054,0.339174,0.645283,0.868263,?
0.748503,0.628352,0.501006,0.569231,0.437326,0.412451,0.347935,0.644025,0.778443,?
0.778441,0.637292,0.555332,0.489743,0.506964,0.11284,0.506884,0.65283,0.820359,?
0.736526,0.655172,0.613682,0.561538,0.651811,0.2607,0.560701,0.649057,0.838323,?
0.748503,0.630907,0.559356,0.692307,0.612813,0.280156,0.439299,0.633962,0.820359,?
0.760478,0.573436,0.501006,0.787179,0.509749,0.435798,0.276596,0.603774,0.772455,?
0.796406,0.542784,0.545272,0.679487,0.501393,0.428016,0.259074,0.576101,0.790419,?
0.838323,0.560664,0.61167,0.497436,0.710306,0.342412,0.469337,0.571069,0.874251,?
0.808383,0.600255,0.651911,0.425641,0.768802,0.249027,0.555695,0.611321,0.844311,?
0.772455,0.646232,0.631791,0.430769,0.749304,0.217899,0.543179,0.657862,0.832335,?
0.766466,0.676884,0.647887,0.487179,0.674095,0.237354,0.524406,0.683019,0.826347,?
0.79042,0.706258,0.583501,0.425641,0.908078,0.11284,0.625782,0.706918,0.832335,?
0.796406,0.703704,0.539235,0.505128,0.623955,0.151751,0.525657,0.713208,0.826347,?
0.790418,0.701149,0.496982,0.538461,0.476323,0.155642,0.683354,0.706918,0.820359,?
0.784431,0.66539,0.408451,0.54359,0.356546,0.299611,0.38423,0.683019,0.712575,?
0.8503,0.624521,0.422535,0.566666,0.264624,0.428016,0.266583,0.65283,0.766467,?
0.862273,0.618135,0.537223,0.528205,0.314763,0.171206,0.366708,0.640252,0.856287,?
0.84431,0.619413,0.575453,0.587179,0.35376,0.245136,0.360451,0.620126,0.844311,?
0.844311,0.616858,0.724346,0.574359,0.682451,0.280156,0.456821,0.618868,0.856287,?
0.838321,0.642401,0.764588,0.453846,0.774373,0.377432,0.355444,0.638994,0.814371,?
0.844311,0.681992,0.720322,0.297436,0.807799,0.494163,0.39174,0.660377,0.844311,?
0.790418,0.762452,0.62173,0.2,0.938719,0.48249,0.329161,0.753459,0.850299,?
0.778441,0.812261,0.631791,0.341026,0.855153,0.416342,0.463079,0.806289,0.838323,?
0.814371,0.818646,0.633803,0.358974,0.821727,0.315175,0.365457,0.826415,0.838323,?
0.790418,0.809706,0.527163,0.551282,0.707521,0.120623,0.533166,0.815094,0.826347,?
0.784431,0.734355,0.434608,0.735897,0.426184,0.350195,0.559449,0.761006,0.814371,?
0.832333,0.680715,0.567404,0.617948,0.4039,0.44358,0.337922,0.695597,0.802395,?
0.838323,0.701149,0.635815,0.502564,0.732591,0.241245,0.403004,0.709434,0.838323,?
0.820358,0.704981,0.585513,0.541025,0.654596,0.2607,0.474343,0.72327,0.850299,?
0.886226,0.681992,0.515091,0.692307,0.509749,0.299611,0.392991,0.696855,0.814371,?
0.928143,0.662835,0.676056,0.615384,0.610028,0.396887,0.275344,0.651572,0.88024,?
0.868263,0.671775,0.714286,0.433333,0.799443,0.350195,0.326658,0.674214,0.850299,?
0.766466,0.676884,0.647887,0.358974,0.779944,0.315175,0.395494,0.689308,0.832335,?
0.712573,0.701149,0.595573,0.371795,0.788301,0.276265,0.466834,0.68805,0.814371,?
0.736526,0.711367,0.633803,0.428205,0.805014,0.284047,0.553191,0.701887,0.802395,?
0.736526,0.738186,0.665996,0.438461,0.788301,0.357977,0.399249,0.718239,0.814371,?
0.76048,0.763729,0.672032,0.494872,0.766017,0.326848,0.310388,0.767296,0.796407,?
0.742515,0.796935,0.589537,0.6,0.660167,0.280156,0.316646,0.801258,0.820359,?
0.754491,0.826309,0.541247,0.720513,0.551532,0.338521,0.300375,0.825157,0.838323,?
0.772453,0.795658,0.438632,0.807692,0.51532,0.451362,0.299124,0.808805,0.844311,?
0.790418,0.730524,0.31992,0.85641,0.445682,0.59144,0.370463,0.762264,0.796407,?
0.802395,0.673052,0.565392,0.953846,0.532033,0.66537,0.445557,0.686792,0.868263,?
0.892215,0.697318,0.569417,0.751282,0.548747,0.673152,0.500626,0.685535,0.886228,?
0.844311,0.661558,0.498994,0.76923,0.548747,0.51751,0.459324,0.672956,0.874251,?
0.856286,0.653895,0.55332,0.630769,0.582173,0.256809,0.500626,0.651572,0.820359,?
0.826346,0.637292,0.541247,0.735897,0.543175,0.470817,0.382979,0.625157,0.874251,?
0.844311,0.619413,0.557344,0.871794,0.557103,0.44358,0.405507,0.611321,0.874251,?
0.898203,0.615581,0.573441,0.858974,0.54039,0.548638,0.405507,0.594969,0.88024,?
0.88024,0.624521,0.555332,0.823077,0.568245,0.533074,0.438048,0.61761,0.88024,?
0.868261,0.630907,0.488934,0.864102,0.529248,0.560311,0.382979,0.631447,0.88024,?
0.892213,0.614304,0.426559,0.887179,0.493036,0.575875,0.425532,0.626415,0.886228,?
0.84431,0.572158,0.376258,0.86923,0.462396,0.595331,0.375469,0.602516,0.874251,?
0.832335,0.542784,0.496982,0.86923,0.456825,0.657588,0.466834,0.54717,0.856287,?
0.832333,0.605364,0.569416,0.710256,0.56546,0.451362,0.520651,0.602516,0.850299,?
0.862275,0.618135,0.519115,0.717948,0.518106,0.424125,0.685857,0.627673,0.844311,?
0.8503,0.619413,0.579477,0.658974,0.571031,0.346304,0.479349,0.631447,0.844311,?
0.784431,0.636015,0.629779,0.623077,0.610028,0.330739,0.493116,0.63522,0.784431,?
0.748503,0.661558,0.637827,0.646154,0.651811,0.373541,0.461827,0.659119,0.790419,?
0.736526,0.666667,0.639839,0.641025,0.632312,0.373541,0.449312,0.675472,0.796407,?
0.748501,0.690932,0.573441,0.641025,0.635097,0.36965,0.489362,0.69434,0.784431,?
0.736526,0.702427,0.585513,0.646154,0.5961,0.291829,0.52816,0.710692,0.796407,?
0.724551,0.703704,0.501006,0.643589,0.520891,0.326848,0.460576,0.714465,0.808383,?
0.736526,0.660281,0.336016,0.646154,0.417827,0.400778,0.35169,0.686792,0.802395,?
0.742513,0.515964,0.169014,0.615384,0.320334,0.66537,0.32791,0.592453,0.742515,?
0.862275,0.339719,0.412475,0.853846,0.426184,0.513619,0.438048,0.397484,0.850299,?
0.838321,0.324393,0.748491,1.087179,0.529248,1,0.650814,0.231447,0.820359,?
0.700598,0.438059,0.760563,0.946153,0.590529,0.968872,0.703379,0.373585,0.730539,?
0.718563,0.542784,0.790744,0.758974,0.643454,0.766537,0.658323,0.500629,0.766467,?
0.694611,0.641124,0.726358,0.661538,0.668524,0.680934,0.610763,0.603774,0.736527,?
0.688623,0.683269,0.591549,0.7,0.660167,0.396887,0.573217,0.683019,0.682635,?
0.688623,0.650064,0.412475,0.815384,0.493036,0.424125,0.580726,0.671698,0.748503,?
0.796406,0.60281,0.426559,0.892307,0.43454,0.673152,0.396746,0.593711,0.766467,?
0.736526,0.563218,0.507042,0.787179,0.467967,0.463035,0.480601,0.557233,0.718563,?
0.748503,0.550447,0.496982,0.694871,0.487465,0.424125,0.987484,0.56478,0.736527,?
0.730538,0.535121,0.50503,0.633333,0.465181,0.272374,0.822278,0.56478,0.730539,?
0.718563,0.518519,0.438632,0.6,0.398329,0.326848,0.725907,0.549686,0.688623,?
0.700598,0.499361,0.503018,0.448718,0.267409,0.132296,0.633292,0.535849,0.664671,?
0.652694,0.45977,0.486921,0.371795,0.008357,0.346304,0.628285,0.481761,0.664671,?
0.640718,0.411239,0.585513,0.41282,0.835655,0.311284,0.533166,0.41761,0.628743,?
0.7006,0.376756,0.486922,0.407692,0.738162,0.167315,0.538173,0.389937,0.640719,?
0.796406,0.231162,0.43662,0.397436,0.114206,0.346304,0.571965,0.280503,0.622754,?
0.73054,0.226054,0.571429,0.81282,0.604457,0.968872,0.440551,0.12956,0.586826,?
0.742515,0.303959,0.605634,0.807692,0.518106,0.55642,0.50438,0.310692,0.718563,?
0.682634,0.389527,0.579477,0.735897,0.593315,0.470817,0.518148,0.384906,0.700599,?
0.706586,0.418902,0.488934,0.676923,0.506964,0.428016,0.436796,0.432704,0.730539,?
0.706586,0.386973,0.325956,0.551282,0.373259,0.319066,0.499374,0.421384,0.712575,?
0.760478,0.254151,0.247485,0.271795,0.208914,0.478599,0.38423,0.330818,0.712575,?
0.814371,0.091954,0.338028,0.384615,0.289694,0.51751,0.536921,0.144654,0.754491,?
0.730538,0.054917,0.655936,0.530769,0.264624,0.466926,0.677096,0.095597,0.736527,?
0.676646,0.174968,0.985916,0.858974,0.679666,0.894942,0.604506,0.093082,0.634731,?
0.640718,0.329502,0.826962,0.935897,0.629526,0.859922,0.782228,0.286792,0.676647,?
0.616766,0.421456,0.605634,0.792307,0.54039,0.607004,0.613267,0.401258,0.682635,?
0.598801,0.427842,0.627767,0.666666,0.568245,0.396887,0.602003,0.427673,0.60479,?
0.598803,0.434227,0.635815,0.615384,0.629526,0.319066,0.566959,0.437736,0.622754,?
0.646706,0.462324,0.682093,0.628205,0.623955,0.315175,0.438048,0.469182,0.670659,?
0.604791,0.50447,0.585513,0.630769,0.607242,0.350195,0.469337,0.504403,0.646707,?
0.628743,0.528736,0.470825,0.61282,0.512535,0.280156,0.453066,0.539623,0.646707,?
0.688623,0.476373,0.297787,0.487179,0.281337,0.428016,0.337922,0.510692,0.694611,?
0.772455,0.404853,0.356137,0.564102,0.300836,0.595331,0.329161,0.406289,0.694611,?
0.736526,0.371648,0.402414,0.564102,0.384401,0.14786,0.50438,0.4,0.682635,?
0.682633,0.355045,0.404427,0.497436,0.225627,0.287938,0.538173,0.394969,0.634731,?
0.718561,0.342273,0.350101,0.407692,0.231198,0.396887,0.479349,0.374843,0.706587,?
0.724551,0.35249,0.396378,0.271795,0.094708,0.373541,0.65582,0.388679,0.688623,?
0.766466,0.38825,0.492958,0.241026,0.97493,0.342412,0.513141,0.4,0.688623,?
0.742515,0.431673,0.535211,0.289743,0.966574,0.385214,0.456821,0.411321,0.682635,?
0.688623,0.482759,0.569416,0.341025,0.977716,0.299611,0.429287,0.455346,0.658683,?
0.688623,0.54917,0.688129,0.361538,0.860724,0.513619,0.300375,0.525786,0.640719,?
0.622753,0.597701,0.72837,0.394872,0.81337,0.431907,0.312891,0.597484,0.610778,?
0.544909,0.632184,0.696177,0.51282,0.693593,0.377432,0.312891,0.621384,0.550898,?
0.473054,0.643678,0.579477,0.428205,0.779944,0.365759,0.317897,0.641509,0.520958,?
0.467066,0.655172,0.557344,0.417949,0.713092,0.163424,0.435544,0.659119,0.502994,?
0.479041,0.659004,0.593561,0.341025,0.83844,0.322957,0.411765,0.665409,0.562874,?
0.467066,0.698595,0.609658,0.330769,0.866295,0.392996,0.331665,0.696855,0.586826,?
0.473054,0.713921,0.535211,0.353846,0.896936,0.284047,0.392991,0.716981,0.580838,?
0.508981,0.696041,0.37827,0.397436,0.111421,0.233463,0.282854,0.714465,0.556886,?
0.562872,0.607918,0.193159,0.4,0.250696,0.435798,0.118899,0.657862,0.580838,?
0.562874,0.500639,0.130785,0.41282,0.300836,0.634241,0.322904,0.578616,0.473054,?
0.628741,0.426564,0.255533,0.392308,0.214485,0.727626,0.389237,0.472956,0.51497,?
0.652694,0.380587,0.370221,0.302564,0.144847,0.891051,0.548185,0.366038,0.526946,?
0.634731,0.412516,0.56338,0.151282,0.064067,0.750973,0.509387,0.415094,0.532934,?
0.538923,0.532567,0.605634,0.14359,0.980501,0.498054,0.544431,0.534591,0.51497,?
0.485029,0.609195,0.589537,0.346154,0.922006,0.233463,0.529412,0.606289,0.57485,?
0.556886,0.556833,0.334004,0.679487,0.362117,0.311284,0.506884,0.58239,0.580838,?
0.694609,0.443167,0.430583,0.702564,0.32312,0.63035,0.245307,0.47673,0.598802,?
0.658683,0.463602,0.710262,0.533333,0.660167,0.373541,0.394243,0.461635,0.688623,?
0.664669,0.476373,0.597585,0.666666,0.559889,0.299611,0.426783,0.471698,0.664671,?
0.67066,0.426564,0.67002,0.597436,0.582173,0.412451,0.508135,0.408805,0.664671,?
0.664669,0.452107,0.742455,0.484615,0.78273,0.400778,0.559449,0.446541,0.664671,?
0.622753,0.44189,0.653924,0.651282,0.623955,0.280156,0.640801,0.457862,0.640719,?
0.640718,0.44189,0.672032,0.620513,0.665738,0.357977,0.699625,0.45283,0.652695,?
0.628741,0.469987,0.674044,0.448718,0.735376,0.229572,0.683354,0.462893,0.640719,?
0.646706,0.556833,0.68008,0.228205,0.888579,0.48249,0.709637,0.555975,0.622754,?
0.604791,0.652618,0.738431,0.289743,0.824513,0.603113,0.645807,0.627673,0.610778,?
0.592814,0.701149,0.706237,0.346154,0.827298,0.455253,0.610763,0.689308,0.580838,?
0.592814,0.725415,0.649899,0.379487,0.835655,0.365759,0.515645,0.72327,0.568862,?
0.616766,0.761175,0.62173,0.34359,0.810585,0.252918,0.580726,0.763522,0.562874,?
0.562872,0.784163,0.515091,0.335897,0.988858,0.210117,0.479349,0.794969,0.580838,?
0.526946,0.821201,0.43662,0.376923,0.150418,0.178988,0.558198,0.826415,0.57485,?
0.497006,0.814815,0.31992,0.515384,0.328691,0.338521,0.461827,0.833962,0.580838,?
0.568861,0.799489,0.245473,0.6,0.284123,0.451362,0.244055,0.825157,0.562874,?
0.598801,0.730524,0.231388,0.692307,0.389972,0.583658,0.204005,0.774843,0.622754,?
0.634729,0.660281,0.235412,0.7,0.35376,0.70428,0.401752,0.70566,0.592814,?
0.658681,0.605364,0.408451,0.733333,0.367688,0.653696,0.546934,0.608805,0.658683,?
0.622754,0.646232,0.674044,0.753846,0.56546,0.40856,0.514393,0.640252,0.676647,?
0.604791,0.66539,0.694165,0.753846,0.554318,0.424125,0.387985,0.659119,0.640719,?
0.568863,0.676884,0.682093,0.75641,0.62117,0.587549,0.361702,0.667925,0.628743,?
0.574849,0.66539,0.742455,0.679487,0.632312,0.653696,0.413016,0.647799,0.592814,?
0.556886,0.703704,0.83501,0.471795,0.75766,0.622568,0.521902,0.686792,0.598802,?
0.526946,0.759898,0.82495,0.397436,0.799443,0.603113,0.435544,0.749686,0.586826,?
0.479041,0.816092,0.780684,0.392308,0.810585,0.638132,0.498123,0.812579,0.568862,?
0.508981,0.869732,0.708249,0.489743,0.760446,0.424125,0.490613,0.850314,0.57485,?
0.622754,0.879949,0.674044,0.564102,0.67688,0.365759,0.421777,0.860377,0.592814,?
0.586826,0.873563,0.623742,0.517949,0.699164,0.303502,0.349186,0.867925,0.568862,?
0.574851,0.863346,0.547284,0.55641,0.715877,0.136187,0.310388,0.865409,0.580838,?
0.520958,0.808429,0.354125,0.676923,0.45961,0.404669,0.364205,0.83522,0.57485,?
0.598801,0.733078,0.356137,0.85641,0.420613,0.575875,0.229036,0.759748,0.580838,?
0.664669,0.694764,0.418511,0.874359,0.467967,0.622568,0.480601,0.708176,0.658683,?
0.664669,0.65645,0.348088,0.91282,0.465181,0.634241,0.460576,0.677987,0.676647,?
0.682634,0.628352,0.32998,0.925641,0.43454,0.669261,0.469337,0.655346,0.688623,?
0.658681,0.597701,0.301811,0.9,0.43454,0.700389,0.525657,0.630189,0.700599,?
0.688623,0.590038,0.346076,0.846153,0.417827,0.642023,0.602003,0.612579,0.676647,?
0.664669,0.553001,0.27163,0.753846,0.395543,0.603113,0.586984,0.588679,0.676647,?
0.646706,0.475096,0.251509,0.85641,0.370474,0.669261,0.593242,0.52327,0.676647,?
0.676646,0.46871,0.490946,0.841025,0.448468,0.587549,0.619524,0.466667,0.700599,?
0.592814,0.50447,0.533199,0.728205,0.512535,0.494163,0.530663,0.51195,0.622754,?
0.562874,0.480204,0.474849,0.553846,0.543175,0.143969,0.524406,0.503145,0.616766,?
0.562872,0.446999,0.569417,0.558974,0.590529,0.136187,0.558198,0.475472,0.592814,?
0.556886,0.454662,0.49497,0.730769,0.456825,0.357977,0.481852,0.461635,0.628743,?
0.610779,0.417625,0.448692,0.751282,0.420613,0.396887,0.453066,0.447799,0.640719,?
0.556886,0.452107,0.60161,0.569231,0.67688,0.190661,0.506884,0.451572,0.562874,?
0.562874,0.521073,0.692153,0.564102,0.615599,0.178988,0.580726,0.499371,0.598802,?
0.562874,0.574713,0.672032,0.528205,0.718663,0.237354,0.647059,0.559748,0.592814,?
0.550899,0.63857,0.587525,0.438461,0.774373,0.07393,0.604506,0.623899,0.568862,?
0.526946,0.698595,0.521127,0.438461,0.91922,0.11284,0.524406,0.691824,0.580838,?
0.538921,0.731801,0.392354,0.469231,0.272981,0.175097,0.523154,0.738365,0.568862,?
0.574851,0.743295,0.289738,0.574359,0.309192,0.315175,0.399249,0.758491,0.592814,?
0.622753,0.730524,0.245473,0.605128,0.320334,0.451362,0.235294,0.758491,0.610778,?
0.634731,0.711367,0.2334,0.648718,0.311978,0.533074,0.256571,0.739623,0.616766,?
