@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6'

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.94012,0.777778,0.674044,0.733333,0.478599,0.209011,1
0.91018,0.773946,0.6499,0.751282,0.498054,0.212766,2
0.856286,0.703704,0.617706,0.335897,0.241245,0.31164,0
0.862277,0.712644,0.647887,0.338462,0.22179,0.209011,1
0.8503,0.722861,0.698189,0.4,0.307393,0.217772,1
0.868263,0.738186,0.706237,0.410257,0.373541,0.220275,1
0.856286,0.744572,0.651911,0.402564,0.225681,0.237797,0
0.844311,0.757344,0.619718,0.407692,0.217899,0.20776,0
0.8503,0.759898,0.605634,0.441026,0.136187,0.30413,0
0.892217,0.772669,0.609658,0.520513,0.155642,0.206508,0
0.868263,0.768838,0.577465,0.517949,0.163424,0.566959,1
0.874251,0.770115,0.49497,0.574359,0.178988,0.684606,1
0.886226,0.759898,0.452716,0.610257,0.237354,0.578223,1
0.928143,0.729246,0.432596,0.610257,0.377432,0.274093,1
0.886226,0.739464,0.555332,0.576923,0.202335,0.361702,1
0.862277,0.754789,0.647887,0.5,0.182879,0.428035,1
0.844311,0.813538,0.54326,0.464102,0.105058,0.409262,0
0.88024,0.816092,0.442656,0.605128,0.241245,0.386733,0
0.91018,0.798212,0.45674,0.705128,0.373541,0.246558,0
0.916166,0.794381,0.486922,0.769231,0.307393,0.225282,1
0.916166,0.794381,0.521127,0.766667,0.416342,0.185232,1
0.946106,0.787995,0.513079,0.797436,0.474708,0.32791,1
0.862277,0.630907,0.567404,0.625641,0.307393,0.525657,2
0.8503,0.644955,0.569417,0.571795,0.280156,0.565707,1
0.826346,0.500639,0.39839,0.807692,0.533074,0.261577,2
0.832336,0.425287,0.410463,0.751282,0.603113,0.385482,2
0.898203,0.33461,0.414487,0.730769,0.330739,0.443054,1
0.832336,0.37037,0.865191,0.638462,0.696498,0.436796,3
0.88024,0.59387,0.478873,0.494872,0.050584,0.369212,1
0.79042,0.662835,0.700201,0.479487,0.330739,0.302879,1
0.832333,0.785441,0.515091,0.446154,0.175097,0.401752,0
0.808383,0.795658,0.60161,0.494872,0.256809,0.165207,0
0.898203,0.573436,0.752515,0.453846,0.474708,0.195244,2
0.862275,0.664112,0.454728,0.305128,0.171206,0.394243,1
0.802395,0.920817,0.645875,0.366667,0.33463,0.176471,0
0.862275,0.716475,0.627767,0.384615,0.256809,0.444305,1
0.946106,0.704981,0.631791,0.4,0.22179,0.396746,1
0.94012,0.60281,0.812877,0.569231,0.634241,0.459324,2
0.802395,0.698595,0.674044,0.641026,0.420233,0.334168,1
0.796406,0.694764,0.591549,0.638462,0.365759,0.331665,1
0.84431,0.650064,0.462777,0.576923,0.194553,0.250313,0
0.856286,0.664112,0.492958,0.68718,0.381323,0.197747,1
0.88024,0.666667,0.444668,0.664103,0.330739,0.271589,1
0.868263,0.63857,0.468813,0.669231,0.322957,0.250313,1
0.8503,0.823755,0.537223,0.492308,0.124514,0.235294,0
0.8503,0.628352,0.65996,0.694872,0.420233,0.445557,2
0.892215,0.748404,0.726358,0.35641,0.51751,0.470588,2
0.856286,0.908046,0.49497,0.592308,0.155642,0.360451,0
0.916166,0.860792,0.50503,0.75641,0.40856,0.214018,1
0.964072,0.817369,0.539235,0.807692,0.474708,0.274093,2
1,0.747126,0.617706,0.735897,0.486381,0.439299,2
0.952095,0.719029,0.633803,0.646154,0.361868,0.401752,2
0.880238,0.711367,0.609658,0.479487,0.291829,0.404255,1
0.898201,0.67433,0.470825,0.597436,0.194553,0.430538,0
0.838323,0.619413,0.599598,0.520513,0.151751,0.30413,1
0.814371,0.455939,0.653924,0.489744,0.202335,0.594493,2
0.796406,0.727969,0.595573,0.320513,0.272374,0.410513,1
0.802395,0.772669,0.623742,0.335897,0.280156,0.499374,1
0.802393,0.853129,0.555332,0.379487,0.190661,0.436796,1
0.84431,0.802043,0.503018,0.705128,0.33463,0.192741,1
0.874251,0.699872,0.482897,0.525641,0.093385,0.28786,0
0.808383,0.684547,0.525151,0.61282,0.190661,0.226533,0
0.898203,0.564496,0.595573,0.794872,0.447471,0.291615,2
0.886226,0.604087,0.482897,0.728205,0.346304,0.356696,1
0.886226,0.601533,0.549296,0.712821,0.357977,0.289111,1
0.922157,0.61175,0.549296,0.702564,0.40856,0.277847,1
0.904192,0.618135,0.484909,0.694872,0.311284,0.324155,1
0.91018,0.595147,0.428572,0.728205,0.400778,0.282854,2
0.862277,0.592593,0.547284,0.715385,0.498054,0.346683,1
0.898203,0.591315,0.509054,0.553846,0.038911,0.48811,1
0.862277,0.610473,0.623743,0.569231,0.268482,0.438048,1
0.856286,0.637292,0.61167,0.582051,0.284047,0.361702,1
0.892217,0.664112,0.490946,0.825641,0.607004,0.285357,2
0.856286,0.842912,0.535211,0.494872,0.159533,0.36796,0
0.8503,0.818646,0.464789,0.576923,0.089494,0.450563,0
0.862277,0.793103,0.414487,0.548718,0.116732,0.135169,0
0.8503,0.784163,0.452716,0.392308,0.210117,0.102628,0
0.856286,0.825032,0.486922,0.379487,0.050584,0.289111,0
0.916166,0.758621,0.45674,0.738462,0.36965,0.12015,1
0.886226,0.685824,0.726358,0.479487,0.311284,0.301627,1
0.904192,0.726692,0.702213,0.497436,0.280156,0.352941,1
0.874251,0.736909,0.653924,0.484615,0.241245,0.405507,1
0.832336,0.744572,0.629779,0.497436,0.249027,0.435544,1
0.838323,0.627075,0.527163,0.761538,0.513619,0.229036,1
0.856286,0.517241,0.573441,0.587179,0.307393,0.356696,2
0.82036,0.498084,0.676056,0.402564,0.202335,0.503129,1
0.832336,0.514687,0.680081,0.315385,0.311284,0.429287,1
0.862277,0.57599,0.716298,0.382051,0.439689,0.314143,1
0.844311,0.592593,0.72837,0.433333,0.385214,0.317897,1
0.8503,0.541507,0.501006,0.635898,0.272374,0.282854,0
0.8503,0.666667,0.736418,0.420513,0.361868,0.321652,1
0.868263,0.680715,0.700201,0.407692,0.416342,0.230288,1
0.856286,0.761175,0.686117,0.333333,0.431907,0.266583,1
0.82036,0.793103,0.702213,0.397436,0.377432,0.312891,1
0.892217,0.808429,0.746479,0.482051,0.463035,0.31164,1
0.898203,0.702427,0.585513,0.374359,0.217899,0.329161,0
0.946106,0.747126,0.38833,0.620513,0.280156,0.377972,1
0.934132,0.780332,0.686117,0.407692,0.322957,0.332916,1
0.856286,0.804598,0.643863,0.410257,0.206226,0.366708,1
1,0.767561,0.472837,0.828205,0.435798,0.28786,2
0.91018,0.745849,0.476861,0.810256,0.428016,0.357947,2
0.916166,0.725415,0.474849,0.815385,0.478599,0.359199,2
0.904192,0.703704,0.486922,0.751282,0.447471,0.461827,2
0.862277,0.65645,0.492958,0.753846,0.509728,0.321652,2
0.916166,0.650064,0.458753,0.684615,0.470817,0.370463,1
0.88024,0.650064,0.472837,0.658974,0.303502,0.360451,1
0.928143,0.62069,0.466801,0.674359,0.396887,0.346683,1
0.844311,0.62069,0.635815,0.676923,0.354086,0.342929,2
0.856286,0.669221,0.561368,0.517949,0.210117,0.669587,1
0.826346,0.683269,0.577465,0.448718,0.214008,0.539424,1
0.808383,0.679438,0.559356,0.464102,0.163424,0.593242,1
0.844311,0.577267,0.426559,0.751282,0.354086,0.259074,1
0.898203,0.254151,0.488934,0.8,0.439689,0.331665,2
0.844311,0.222222,0.67002,0.679487,0.36965,0.360451,1
0.856286,0.807152,0.599598,0.333333,0.252918,0.098874,0
0.808383,0.809706,0.591549,0.420513,0.256809,0.06383,0
0.826346,0.508301,0.726358,0.387179,0.505837,0.370463,2
0.814371,0.440613,0.784708,0.264103,0.404669,0.463079,3
0.808383,0.634738,0.470825,0.253846,0.198444,0.340426,1
0.784431,0.652618,0.448692,0.261538,0.202335,0.42428,1
0.796406,0.670498,0.428571,0.358974,0.198444,0.342929,0
0.832335,0.888889,0.641851,0.374359,0.381323,0.20025,1
0.8503,0.704981,0.645875,0.392308,0.22179,0.325407,1
0.82036,0.661558,0.756539,0.533333,0.470817,0.440551,2
0.868263,0.544061,0.589537,0.774359,0.568093,0.320401,2
0.868261,0.565773,0.623742,0.751282,0.501946,0.458073,2
0.898203,0.699872,0.643863,0.723077,0.44358,0.426783,2
0.999998,0.819923,0.541247,0.646154,0.249027,0.270338,1
0.952095,0.810983,0.665996,0.330769,0.404669,0.501877,2
0.874251,0.855683,0.581489,0.369231,0.143969,0.463079,1
0.814371,0.89272,0.533199,0.448718,0.097276,0.339174,0
0.862275,0.614304,0.61167,0.512821,0.459144,0.209011,0
0.856286,0.500639,0.655936,0.448718,0.210117,0.56821,2
0.832335,0.684547,0.597586,0.315385,0.357977,0.387985,1
0.874251,0.696041,0.484909,0.471795,0.081712,0.32791,0
0.838323,0.688378,0.571429,0.505128,0.175097,0.225282,0
0.8503,0.643678,0.605634,0.589744,0.245136,0.436796,1
0.874251,0.65645,0.478873,0.633333,0.22179,0.370463,1
0.892217,0.650064,0.484909,0.725641,0.268482,0.352941,1
0.91018,0.634738,0.428572,0.720513,0.459144,0.251564,1
0.868263,0.615581,0.513079,0.74359,0.381323,0.300375,1
0.856286,0.694764,0.452716,0.776923,0.420233,0.296621,2
0.922157,0.743295,0.595573,0.628205,0.284047,0.341677,0
0.838323,0.693487,0.577465,0.730769,0.33463,0.275344,1
0.874251,0.498084,0.625754,0.438461,0.015564,0.473091,1
0.874251,0.544061,0.702213,0.341026,0.322957,0.396746,1
0.862277,0.581098,0.617706,0.605128,0.365759,0.274093,1
0.856286,0.515964,0.547284,0.464102,0.178988,0.245307,0
0.88024,0.553001,0.633803,0.361538,0.077821,0.345432,0
0.928143,0.596424,0.690141,0.394872,0.252918,0.262829,0
0.862277,0.637292,0.684105,0.34359,0.350195,0.232791,1
0.892217,0.719029,0.700201,0.333333,0.428016,0.306633,1
0.94012,0.678161,0.43662,0.78718,0.420233,0.400501,2
0.8503,0.659004,0.535211,0.515385,0.214008,0.499374,2
0.868263,0.679438,0.549296,0.489743,0.058366,0.433041,1
0.808383,0.63857,0.490946,0.633333,0.198444,0.503129,1
0.8503,0.272031,0.847082,0.615385,0.206226,0.382979,3
0.88024,0.784163,0.545272,0.446154,0.143969,0.414268,0
0.832333,0.790549,0.492958,0.425641,0.085603,0.459324,0
0.832335,0.794381,0.567404,0.346154,0.14786,0.337922,0
0.838323,0.793103,0.527163,0.466667,0.249027,0.108886,0
0.838321,0.748404,0.541247,0.548718,0.101167,0.241552,0
0.892215,0.826309,0.55332,0.346154,0.178988,0.418023,0
0.838323,0.702427,0.400402,0.407692,0.163424,0.376721,0
0.8503,0.736909,0.653924,0.402564,0.33463,0.325407,1
0.802395,0.827586,0.609658,0.45641,0.326848,0.237797,0
0.82036,0.758621,0.444668,0.492308,0.202335,0.142678,0
0.856286,0.771392,0.470825,0.441026,0.108949,0.237797,0
0.856286,0.842912,0.551308,0.428205,0.214008,0.177722,0
0.81437,0.831418,0.585513,0.625641,0.319066,0.153942,1
0.88024,0.804598,0.623742,0.615385,0.311284,0.269086,1
0.862275,0.83014,0.688129,0.458974,0.315175,0.302879,1
0.88024,0.59387,0.635815,0.735897,0.533074,0.400501,2
0.886226,0.800766,0.609658,0.369231,0.299611,0.254068,0
0.856286,0.756066,0.577465,0.479487,0.245136,0.215269,0
0.91018,0.671775,0.589537,0.702564,0.346304,0.237797,1
0.928143,0.696041,0.615694,0.68718,0.365759,0.221527,1
0.928143,0.905492,0.54326,0.705128,0.357977,0.279099,1
0.916166,0.965517,0.555332,0.669231,0.342412,0.290363,0
0.898203,0.974457,0.585513,0.587179,0.252918,0.265332,0
0.862273,0.678161,0.82495,0.451282,0.661479,0.478098,3
0.898203,0.891443,0.503018,0.689744,0.361868,0.193992,0
0.8503,0.58493,0.470825,0.617949,0.280156,0.331665,1
0.862275,0.546616,0.531187,0.646154,0.459144,0.210263,2
0.892215,0.528736,0.674044,0.448718,0.245136,0.565707,2
0.832335,0.833972,0.627767,0.369231,0.284047,0.458073,1
0.826346,0.648787,0.49497,0.702564,0.33463,0.115144,0
0.856286,0.634738,0.529175,0.61282,0.2607,0.397997,1
0.898203,0.707535,0.545272,0.641026,0.268482,0.346683,1
0.862277,0.711367,0.511066,0.648718,0.264591,0.377972,1
0.874251,0.849298,0.541247,0.402564,0.128405,0.35169,0
0.874251,0.844189,0.555332,0.484615,0.128405,0.389237,0
0.868263,0.775223,0.55332,0.438462,0.128405,0.404255,0
0.832335,0.775223,0.507042,0.494872,0.143969,0.138924,0
0.832335,0.667944,0.462777,0.35641,0.062257,0.397997,0
0.808381,0.67433,0.406439,0.379487,0.233463,0.301627,0
0.84431,0.83014,0.657948,0.435897,0.357977,0.274093,1
0.886226,0.813538,0.488934,0.54359,0.081712,0.209011,0
0.868263,0.775223,0.396378,0.538462,0.214008,0.260325,0
0.910178,0.807152,0.498994,0.417949,0.054475,0.214018,0
0.868263,0.827586,0.54326,0.415385,0.171206,0.339174,0
0.892213,0.794381,0.706237,0.446154,0.400778,0.296621,1
0.802395,0.813538,0.696177,0.458974,0.490272,0.232791,1
0.886226,0.851852,0.663984,0.466667,0.365759,0.257822,1
0.88024,0.600255,0.535211,0.602564,0.256809,0.330413,1
0.87425,0.55811,0.529175,0.74359,0.455253,0.266583,2
0.8503,0.800766,0.613682,0.558974,0.322957,0.299124,1
0.916166,0.816092,0.39839,0.715385,0.463035,0.137672,1
0.96407,0.812261,0.609658,0.615385,0.175097,0.301627,1
0.922153,0.810983,0.631791,0.61282,0.377432,0.219024,1
0.904192,0.83908,0.641851,0.507692,0.190661,0.44806,1
0.892213,0.777778,0.609658,0.371795,0.241245,0.262829,0
0.850298,0.757344,0.62173,0.415385,0.190661,0.245307,0
0.922155,0.660281,0.509054,0.74359,0.455253,0.202753,1
0.934132,0.749681,0.54326,0.68718,0.307393,0.377972,1
0.964072,0.795658,0.515091,0.666667,0.29572,0.401752,1
0.922155,0.873563,0.537223,0.730769,0.311284,0.326658,1
0.916166,0.942529,0.517103,0.692308,0.365759,0.290363,1
0.898201,0.968072,0.605634,0.594872,0.284047,0.279099,0
0.916166,0.952746,0.635815,0.623077,0.326848,0.226533,1
0.934132,0.863346,0.72837,0.55641,0.365759,0.198999,1
0.91018,0.836526,0.742455,0.446154,0.431907,0.267835,1
0.892215,0.812261,0.672032,0.41282,0.249027,0.289111,1
0.898203,0.796935,0.684105,0.402564,0.33463,0.269086,1
0.874251,0.639847,0.841046,0.45641,0.673152,0.480601,3
0.82036,0.61175,0.533199,0.402564,0.042802,0.390488,0
0.808383,0.780332,0.555332,0.361538,0.190661,0.360451,0
0.832335,0.744572,0.569416,0.546154,0.178988,0.230288,0
0.8503,0.625798,0.603622,0.55641,0.151751,0.234043,0
0.90419,0.864623,0.571429,0.520513,0.163424,0.128911,0
0.862275,0.849298,0.585513,0.566667,0.198444,0.246558,0
0.928141,0.796935,0.682093,0.533333,0.396887,0.260325,1
0.826346,0.845466,0.591549,0.497436,0.116732,0.252816,0
0.862275,0.586207,0.555332,0.566667,0.14786,0.322904,1
0.87425,0.577267,0.585513,0.75641,0.40856,0.229036,1
0.898203,0.655172,0.643863,0.725641,0.428016,0.346683,2
0.874251,0.719029,0.627767,0.674359,0.428016,0.404255,2
0.862273,0.765006,0.655936,0.607692,0.245136,0.444305,1
0.892213,0.845466,0.470825,0.623077,0.202335,0.277847,0
0.91018,0.833972,0.38833,0.679487,0.272374,0.254068,0
0.892213,0.780332,0.619718,0.392308,0.2607,0.18398,0
0.91018,0.715198,0.571429,0.682051,0.322957,0.335419,1
0.952095,0.83908,0.557344,0.702564,0.365759,0.299124,1
0.946106,0.91954,0.706237,0.610256,0.322957,0.267835,1
0.862273,0.748404,0.637827,0.482051,0.249027,0.266583,0
0.874251,0.698595,0.561368,0.453846,0.050584,0.259074,0
0.922153,0.66539,0.527163,0.341026,0.105058,0.299124,0
0.916166,0.816092,0.426559,0.576923,0.108949,0.359199,0
0.856286,0.810983,0.597585,0.35641,0.319066,0.09637,0
0.814371,0.643678,0.631791,0.587179,0.225681,0.267835,0
0.838323,0.613027,0.535211,0.328205,0.22179,0.232791,0
0.898203,0.628352,0.472837,0.241026,0.29572,0.153942,0
0.88024,0.639847,0.653924,0.551282,0.299611,0.176471,0
0.844311,0.642401,0.686117,0.435897,0.29572,0.165207,1
0.946106,0.776501,0.736419,0.774359,0.657588,0.44806,3
0.778443,0.762452,0.428571,0.476923,0.175097,0.295369,0
0.8503,0.9106,0.627767,0.325641,0.396887,0.176471,0
0.898201,0.688378,0.67002,0.389744,0.237354,0.321652,1
0.892215,0.673052,0.647887,0.38718,0.217899,0.376721,1
0.862275,0.586207,0.800805,0.607692,0.575875,0.35169,3
0.862275,0.846743,0.627767,0.487179,0.22179,0.276596,0
0.886226,0.849298,0.593561,0.512821,0.217899,0.216521,0
0.8503,0.610473,0.56338,0.6,0.175097,0.401752,1
0.880238,0.587484,0.575453,0.707692,0.381323,0.210263,1
0.91018,0.841635,0.577465,0.584615,0.214008,0.366708,0
0.928143,0.826309,0.474849,0.464103,0.190661,0.476846,0
0.952095,0.802043,0.507042,0.469231,0.202335,0.376721,1
0.886226,0.796935,0.633803,0.358974,0.315175,0.217772,0
0.862275,0.726692,0.537223,0.623077,0.299611,0.196496,0
0.880238,0.694764,0.460765,0.694872,0.33463,0.133917,1
0.87425,0.800766,0.597586,0.369231,0.194553,0.16771,0
0.862273,0.736909,0.587525,0.558974,0.206226,0.146433,0
0.844311,0.729246,0.557344,0.561538,0.175097,0.121402,0
0.862273,0.701149,0.484909,0.594872,0.062257,0.418023,0
0.88024,0.681992,0.470825,0.558974,0.178988,0.377972,1
0.8503,0.652618,0.668008,0.553846,0.315175,0.158949,0
0.934132,0.64751,0.480885,0.289744,0.303502,0.217772,0
0.892215,0.666667,0.492958,0.315385,0.194553,0.162703,0
0.856286,0.687101,0.537223,0.371795,0.163424,0.26408,0
0.868263,0.688378,0.559356,0.420513,0.062257,0.216521,0
0.856286,0.664112,0.555332,0.689744,0.385214,0.060075,1
0.862275,0.664112,0.700201,0.412821,0.326848,0.221527,1
0.88024,0.666667,0.657948,0.51282,0.373541,0.279099,1
0.928143,0.713921,0.460765,0.369231,0.116732,0.473091,1
0.796406,0.799489,0.422535,0.51282,0.171206,0.374218,0
0.88024,0.653895,0.631791,0.389744,0.210117,0.329161,1
0.928143,0.65645,0.561368,0.366667,0.14786,0.416771,1
0.922153,0.853129,0.639839,0.466667,0.249027,0.161452,0
0.90419,0.641124,0.484909,0.733333,0.459144,0.374218,1
0.928143,0.851852,0.587525,0.484615,0.167315,0.370463,1
0.91018,0.842912,0.513078,0.528205,0.019455,0.449312,1
0.958083,0.652618,0.533199,0.346154,0.167315,0.259074,0
0.91018,0.643678,0.533199,0.358974,0.155642,0.352941,0
0.904192,0.628352,0.517103,0.346154,0.237354,0.382979,0
0.91018,0.57599,0.899396,0.315385,0.774319,0.36796,3
0.832335,0.781609,0.513078,0.371795,0.101167,0.569462,0
0.868263,0.659004,0.54326,0.6,0.194553,0.435544,0
0.886226,0.63857,0.619718,0.561538,0.272374,0.274093,1
0.88024,0.637292,0.657948,0.497436,0.233463,0.261577,0
0.838323,0.621967,0.555332,0.589744,0.163424,0.244055,0
0.874251,0.678161,0.668008,0.328205,0.350195,0.216521,0
0.838323,0.794381,0.682093,0.417949,0.354086,0.211514,1
0.84431,0.810983,0.631791,0.45641,0.249027,0.325407,0
0.886226,0.752235,0.61167,0.620513,0.229572,0.147685,0
0.934132,0.754789,0.682093,0.525641,0.276265,0.153942,0
0.832335,0.817369,0.706237,0.507692,0.404669,0.28035,1
0.904192,0.83014,0.698189,0.594872,0.435798,0.277847,1
0.826346,0.915709,0.531187,0.402564,0.217899,0.307885,0
0.8503,0.569604,0.808853,0.582051,0.529183,0.319149,2
0.91018,0.794381,0.503018,0.451282,0.116732,0.185232,0
0.898203,0.850575,0.647887,0.464103,0.272374,0.197747,0
0.874251,0.610473,0.595573,0.510256,0.132296,0.490613,1
0.898201,0.623244,0.647887,0.446154,0.140078,0.525657,1
0.892213,0.65645,0.68008,0.448718,0.264591,0.446809,1
0.892215,0.683269,0.466801,0.802564,0.66537,0.337922,2
0.862275,0.616858,0.567404,0.502564,0.046693,0.277847,0
0.856286,0.606641,0.535211,0.389744,0.128405,0.297872,0
0.868263,0.652618,0.597586,0.676923,0.431907,0.196496,0
0.862275,0.62963,0.649899,0.45641,0.198444,0.449312,0
0.838323,0.623244,0.639839,0.402564,0.225681,0.362954,1
0.898203,0.779055,0.661972,0.415385,0.342412,0.260325,1
0.844311,0.813538,0.525151,0.505128,0.163424,0.205257,0
0.862275,0.779055,0.468813,0.674359,0.357977,0.013767,0
0.898203,0.766284,0.597586,0.607692,0.268482,0.148936,0
0.928143,0.812261,0.724346,0.717949,0.583658,0.227785,3
0.82036,0.734355,0.372233,0.489744,0.241245,0.371715,0
0.862273,0.844189,0.657948,0.494872,0.373541,0.168961,1
0.886226,0.675607,0.613682,0.774359,0.575875,0.399249,2
0.868263,0.639847,0.641851,0.641026,0.354086,0.506884,2
0.880238,0.704981,0.645875,0.417949,0.284047,0.436796,1
0.862275,0.734355,0.651911,0.453846,0.311284,0.362954,1
0.88024,0.765006,0.643863,0.505128,0.326848,0.257822,1
0.916166,0.713921,0.740443,0.65641,0.463035,0.31164,1
0.91018,0.710089,0.722334,0.605128,0.361868,0.305382,2
0.886226,0.734355,0.694165,0.6,0.396887,0.337922,1
0.886226,0.747126,0.639839,0.589744,0.357977,0.300375,1
0.886226,0.742018,0.599598,0.666667,0.252918,0.290363,1
0.91018,0.736909,0.579477,0.730769,0.435798,0.214018,1
0.88024,0.721584,0.503018,0.810256,0.525292,0.314143,2
0.922155,0.807152,0.549296,0.382051,0.050584,0.434293,1
0.892215,0.809706,0.56338,0.389744,0.031128,0.376721,0
0.916166,0.619413,0.513078,0.376923,0.14786,0.340426,0
0.982035,0.627075,0.509054,0.205128,0.315175,0.226533,1
0.922153,0.65645,0.448692,0.266667,0.338521,0.2403,1
0.892215,0.713921,0.444668,0.666667,0.245136,0.317897,1
0.958083,0.607918,0.430583,0.728205,0.513619,0.181477,1
0.928143,0.455939,0.774648,0.451282,0.400778,0.277847,2
0.874251,0.64751,0.607646,0.574359,0.198444,0.309136,0
0.928143,0.743295,0.665996,0.341026,0.416342,0.146433,1
0.808383,0.805875,0.547284,0.453846,0.151751,0.257822,0
0.82036,0.799489,0.535211,0.415385,0.155642,0.295369,0
0.832335,0.796935,0.478873,0.633333,0.194553,0.145181,0
0.922155,0.780332,0.746479,0.45641,0.326848,0.177722,1
0.898203,0.807152,0.700201,0.476923,0.303502,0.249061,1
0.81437,0.869732,0.432596,0.579487,0.22179,0.241552,0
0.826346,0.890166,0.442656,0.6,0.237354,0.206508,0
0.796406,0.914432,0.549296,0.464103,0.14786,0.433041,0
0.916166,0.837803,0.663984,0.492308,0.315175,0.257822,1
0.898203,0.83908,0.684105,0.466667,0.373541,0.321652,1
0.88024,0.83014,0.672032,0.453846,0.361868,0.350438,1
0.904192,0.763729,0.589537,0.658974,0.322957,0.39174,2
0.91018,0.707535,0.589537,0.774359,0.513619,0.349186,2
0.886226,0.770115,0.635815,0.658974,0.291829,0.30413,1
0.922153,0.747126,0.702213,0.684615,0.416342,0.256571,2
0.898203,0.744572,0.631791,0.741026,0.470817,0.295369,1
0.898203,0.742018,0.56338,0.764103,0.521401,0.279099,2
0.922155,0.623244,0.452716,0.241026,0.198444,0.260325,0
0.922155,0.632184,0.503018,0.407692,0.241245,0.342929,0
0.904192,0.637292,0.472837,0.346154,0.319066,0.168961,1
0.958083,0.643678,0.470825,0.323077,0.311284,0.252816,0
0.922155,0.659004,0.422535,0.310256,0.252918,0.291615,1
0.934132,0.671775,0.458753,0.276923,0.338521,0.175219,0
0.916166,0.717752,0.615694,0.392308,0.252918,0.078849,0
0.958083,0.505747,0.639839,0.735897,0.490272,0.202753,1
0.838323,0.692209,0.56338,0.561538,0.2607,0.105131,0
0.856286,0.813538,0.539235,0.433333,0.11284,0.404255,0
0.868263,0.706258,0.408451,0.369231,0.202335,0.326658,0
0.862275,0.906769,0.488934,0.548718,0.194553,0.225282,0
0.84431,0.909323,0.484909,0.528205,0.120623,0.364205,0
0.838323,0.918263,0.605634,0.405128,0.280156,0.157697,0
0.892215,0.694764,0.533199,0.328205,0.22179,0.387985,0
0.904192,0.712644,0.547284,0.371795,0.167315,0.371715,0
0.916166,0.713921,0.571429,0.407692,0.252918,0.321652,0
0.886226,0.840358,0.647887,0.476923,0.377432,0.34418,1
0.898203,0.83014,0.647887,0.469231,0.33463,0.331665,1
0.892215,0.826309,0.605634,0.553846,0.346304,0.31164,1
0.88024,0.795658,0.633803,0.582051,0.319066,0.360451,2
0.928143,0.619413,0.400402,0.294872,0.291829,0.269086,1
0.982033,0.634738,0.541247,0.253846,0.272374,0.28786,1
0.946106,0.633461,0.545272,0.330769,0.151751,0.36796,0
0.958083,0.680715,0.507042,0.269231,0.303502,0.135169,0
0.928143,0.704981,0.615694,0.320513,0.29572,0.116395,0
0.94012,0.722861,0.653924,0.412821,0.237354,0.085106,0
0.892215,0.740741,0.643863,0.41282,0.319066,0.077597,0
0.904192,0.65645,0.68008,0.520513,0.346304,0.296621,1
0.898203,0.614304,0.655936,0.45641,0.249027,0.331665,1
0.868263,0.650064,0.724346,0.341026,0.463035,0.290363,1
0.910178,0.698595,0.736419,0.415385,0.373541,0.314143,1
0.94012,0.734355,0.732394,0.441026,0.400778,0.331665,1
0.91018,0.756066,0.649899,0.492308,0.322957,0.335419,1
0.880238,0.750958,0.559356,0.566667,0.229572,0.340426,1
0.868263,0.787995,0.513078,0.41282,0.116732,0.413016,0
0.87425,0.706258,0.565392,0.466667,0.124514,0.305382,0
0.8503,0.812261,0.557344,0.476923,0.159533,0.28035,0
0.916166,0.676884,0.573441,0.374359,0.159533,0.372966,1
