@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1,5,8'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.610473,0.450704,0.34359,0.194553,0.403004,0.958084,0
0.619413,0.400402,0.294872,0.291829,0.269086,0.946108,1
0.623244,0.452716,0.241026,0.198444,0.260325,0.958084,0
0.627075,0.509054,0.205128,0.315175,0.226533,0.97006,1
0.634738,0.541247,0.253846,0.272374,0.28786,0.994012,1
0.633461,0.545272,0.330769,0.151751,0.36796,0.97006,0
0.632184,0.503018,0.407692,0.241245,0.342929,0.97006,0
0.637292,0.472837,0.346154,0.319066,0.168961,0.928144,1
0.643678,0.470825,0.323077,0.311284,0.252816,0.88024,0
0.659004,0.422535,0.310256,0.252918,0.291615,0.928144,1
0.65645,0.448692,0.266667,0.338521,0.2403,0.952096,1
0.671775,0.458753,0.276923,0.338521,0.175219,0.946108,0
0.680715,0.507042,0.269231,0.303502,0.135169,0.964072,0
0.697318,0.557344,0.320513,0.22179,0.185232,0.958084,0
0.704981,0.615694,0.320513,0.29572,0.116395,0.958084,0
0.717752,0.615694,0.392308,0.252918,0.078849,0.94012,0
0.722861,0.653924,0.412821,0.237354,0.085106,0.952096,0
0.740741,0.643863,0.41282,0.319066,0.077597,0.958084,0
0.729246,0.651911,0.417949,0.315175,0.158949,0.952096,0
0.747126,0.641851,0.397436,0.330739,0.163955,0.958084,0
0.753512,0.647887,0.417949,0.280156,0.211514,0.97006,0
0.762452,0.591549,0.428205,0.210117,0.157697,0.958084,0
0.770115,0.571429,0.461538,0.171206,0.291615,0.946108,0
0.757344,0.486922,0.566667,0.128405,0.256571,0.94012,0
0.734355,0.468813,0.682051,0.252918,0.332916,0.958084,1
0.694764,0.480885,0.697436,0.354086,0.305382,0.91018,1
0.66539,0.54326,0.615385,0.249027,0.26408,0.94012,1
0.646232,0.587525,0.548718,0.120623,0.332916,0.946108,0
0.636015,0.67002,0.476923,0.280156,0.260325,0.946108,1
0.627075,0.708249,0.45641,0.36965,0.32791,0.928144,1
0.618135,0.7666,0.420513,0.428016,0.242804,0.976048,2
0.627075,0.784708,0.451282,0.544747,0.330413,0.97006,2
0.64751,0.7666,0.476923,0.478599,0.361702,0.976048,1
0.648787,0.720322,0.497436,0.392996,0.31164,0.958084,1
0.648787,0.726358,0.497436,0.416342,0.266583,0.958084,1
0.65645,0.68008,0.520513,0.346304,0.296621,0.958084,1
0.648787,0.619718,0.617949,0.315175,0.337922,0.958084,1
0.614304,0.655936,0.45641,0.249027,0.331665,0.832335,1
0.650064,0.724346,0.341026,0.463035,0.290363,0.94012,1
0.698595,0.736419,0.415385,0.373541,0.314143,0.946108,1
0.734355,0.732394,0.441026,0.400778,0.331665,0.976048,1
0.756066,0.649899,0.492308,0.322957,0.335419,0.958084,1
0.750958,0.559356,0.566667,0.229572,0.340426,0.946108,1
0.713921,0.444668,0.666667,0.245136,0.317897,0.934132,1
0.607918,0.430583,0.728205,0.513619,0.181477,0.862275,1
0.505747,0.639839,0.735897,0.490272,0.202753,0.982036,1
0.455939,0.774648,0.451282,0.400778,0.277847,0.928144,2
0.57599,0.899396,0.315385,0.774319,0.36796,0.916168,3
0.639847,0.841046,0.45641,0.673152,0.480601,0.898204,3
0.678161,0.82495,0.451282,0.661479,0.478098,0.898204,3
0.698595,0.843058,0.410256,0.610895,0.500626,0.922156,2
0.748404,0.726358,0.35641,0.51751,0.470588,0.928144,2
0.810983,0.665996,0.330769,0.404669,0.501877,0.916168,2
0.855683,0.581489,0.369231,0.143969,0.463079,0.892216,1
0.89272,0.533199,0.448718,0.097276,0.339174,0.886228,0
0.908046,0.49497,0.592308,0.155642,0.360451,0.916168,0
0.891443,0.503018,0.689744,0.361868,0.193992,0.916168,0
0.860792,0.50503,0.75641,0.40856,0.214018,0.922156,1
0.817369,0.539235,0.807692,0.474708,0.274093,0.94012,2
0.776501,0.567404,0.784615,0.544747,0.339174,1,2
0.747126,0.617706,0.735897,0.486381,0.439299,0.97006,2
0.719029,0.633803,0.646154,0.361868,0.401752,0.934132,2
0.713921,0.645875,0.55641,0.276265,0.483104,0.934132,2
0.704981,0.597585,0.525641,0.330739,0.443054,0.928144,1
0.711367,0.609658,0.479487,0.291829,0.404255,0.922156,1
0.704981,0.531187,0.558974,0.202335,0.444305,0.916168,1
0.67433,0.470825,0.597436,0.194553,0.430538,0.91018,0
0.634738,0.45674,0.51282,0.198444,0.345432,0.874251,1
0.614304,0.61167,0.512821,0.459144,0.209011,0.844311,0
0.619413,0.599598,0.520513,0.151751,0.30413,0.856287,1
0.58493,0.470825,0.617949,0.280156,0.331665,0.904192,1
0.546616,0.531187,0.646154,0.459144,0.210263,0.892216,2
0.561941,0.71831,0.566667,0.599222,0.275344,0.88024,1
0.57599,0.633803,0.648718,0.36965,0.321652,0.898204,1
0.551724,0.549296,0.741026,0.377432,0.317897,0.898204,1
0.501916,0.509054,0.658974,0.284047,0.382979,0.898204,2
0.461047,0.617706,0.564103,0.237354,0.516896,0.838323,2
0.448276,0.635815,0.55641,0.108949,0.55194,0.850299,2
0.455939,0.653924,0.489744,0.202335,0.594493,0.850299,2
0.500639,0.655936,0.448718,0.210117,0.56821,0.868263,2
0.528736,0.674044,0.448718,0.245136,0.565707,0.892216,2
0.554278,0.649899,0.376923,0.272374,0.57572,0.862275,1
0.586207,0.641851,0.353846,0.400778,0.385482,0.850299,1
0.636015,0.597586,0.292308,0.206226,0.478098,0.820359,1
0.684547,0.597586,0.315385,0.357977,0.387985,0.844311,1
0.727969,0.595573,0.320513,0.272374,0.410513,0.838323,1
0.772669,0.623742,0.335897,0.280156,0.499374,0.838323,1
0.805875,0.591549,0.330769,0.252918,0.540676,0.838323,1
0.833972,0.627767,0.369231,0.284047,0.458073,0.862275,1
0.853129,0.555332,0.379487,0.190661,0.436796,0.850299,1
0.854406,0.549296,0.535897,0.22179,0.366708,0.856287,0
0.827586,0.515091,0.610256,0.225681,0.315394,0.856287,0
0.802043,0.503018,0.705128,0.33463,0.192741,0.874251,1
0.729246,0.448692,0.823077,0.486381,0.175219,0.886228,2
0.657727,0.418511,0.933333,0.645914,0.366708,0.91018,3
0.568327,0.402414,0.894872,0.747082,0.534418,0.88024,3
0.443167,0.368209,0.866667,0.766537,0.583229,0.874251,3
0.335888,0.515091,0.758974,0.55642,0.619524,0.922156,3
0.384419,0.774648,0.402564,0.455253,0.623279,0.778443,3
0.461047,0.706237,0.510256,0.342412,0.588235,0.814371,2
0.494253,0.61167,0.592308,0.36965,0.49562,0.844311,2
0.514687,0.629779,0.533333,0.276265,0.570713,0.808383,2
0.541507,0.676056,0.535897,0.29572,0.426783,0.826347,2
0.573436,0.631791,0.576923,0.264591,0.516896,0.820359,2
0.601533,0.559356,0.646154,0.229572,0.434293,0.802395,1
0.592593,0.519115,0.671795,0.284047,0.451815,0.766467,2
0.597701,0.633803,0.597436,0.478599,0.469337,0.754491,1
0.633461,0.643863,0.482051,0.280156,0.406758,0.766467,1
0.667944,0.613682,0.458974,0.256809,0.460576,0.820359,1
0.681992,0.595573,0.479487,0.14786,0.377972,0.796407,1
0.693487,0.567404,0.505128,0.042802,0.475594,0.784431,1
0.692209,0.545272,0.535897,0.140078,0.434293,0.814371,1
0.67433,0.527163,0.489744,0.015564,0.459324,0.814371,1
0.664112,0.565392,0.523077,0.175097,0.494368,0.682635,1
0.657727,0.647887,0.476923,0.303502,0.341677,0.736527,0
0.679438,0.649899,0.430769,0.264591,0.337922,0.694611,0
0.708812,0.674044,0.423077,0.287938,0.220275,0.730539,0
0.726692,0.595573,0.553846,0.357977,0.324155,0.718563,1
0.722861,0.545272,0.607692,0.256809,0.337922,0.748503,0
0.717752,0.480885,0.576923,0.151751,0.341677,0.694611,0
0.716475,0.466801,0.466667,0.097276,0.369212,0.718563,0
0.736909,0.434608,0.379487,0.210117,0.392991,0.772455,1
0.775223,0.426559,0.253846,0.322957,0.39174,0.784431,1
0.819923,0.386318,0.192308,0.389105,0.285357,0.796407,1
0.858238,0.428571,0.179487,0.361868,0.209011,0.796407,1
0.897829,0.466801,0.192308,0.291829,0.235294,0.754491,0
0.904215,0.571429,0.225641,0.319066,0.249061,0.760479,0
0.909323,0.589537,0.271795,0.315175,0.196496,0.766467,0
0.888889,0.635815,0.297436,0.330739,0.221527,0.790419,0
0.87484,0.579477,0.274359,0.311284,0.177722,0.778443,0
0.864623,0.496982,0.233333,0.175097,0.245307,0.760479,0
0.8659,0.452716,0.253846,0.241245,0.170213,0.778443,0
0.855683,0.470825,0.261538,0.229572,0.162703,0.808383,1
0.833972,0.448692,0.261539,0.190661,0.330413,0.754491,0
0.799489,0.482897,0.364103,0.101167,0.31164,0.742515,0
0.775223,0.474849,0.469231,0.089494,0.307885,0.760479,0
0.715198,0.442656,0.651282,0.287938,0.310388,0.784431,0
0.652618,0.39839,0.728205,0.392996,0.157697,0.790419,2
0.568327,0.386318,0.723077,0.416342,0.355444,0.790419,2
0.503193,0.400402,0.587179,0.365759,0.425532,0.766467,1
0.473819,0.424547,0.492308,0.299611,0.375469,0.706587,2
0.480204,0.420523,0.328205,0.470817,0.380476,0.730539,2
0.501916,0.44668,0.171795,0.513619,0.475594,0.730539,3
0.551724,0.406439,0.112821,0.536965,0.460576,0.748503,2
0.60281,0.476861,0.161538,0.404669,0.473091,0.790419,2
0.664112,0.515091,0.269231,0.225681,0.420526,0.760479,1
0.675607,0.567404,0.305128,0.190661,0.40801,0.748503,1
0.711367,0.625755,0.328205,0.272374,0.36796,0.748503,1
0.733078,0.647887,0.353846,0.322957,0.372966,0.790419,1
0.750958,0.668008,0.364103,0.33463,0.352941,0.766467,1
0.754789,0.641851,0.369231,0.330739,0.286608,0.742515,1
0.749681,0.625754,0.346154,0.264591,0.245307,0.742515,0
0.756066,0.605634,0.320513,0.245136,0.271589,0.748503,0
0.756066,0.525151,0.369231,0.214008,0.241552,0.736527,0
0.738186,0.55332,0.325641,0.229572,0.209011,0.730539,0
0.744572,0.523139,0.369231,0.136187,0.168961,0.724551,0
0.730524,0.486922,0.320513,0.194553,0.284105,0.736527,0
0.725415,0.426559,0.382051,0.108949,0.185232,0.676647,0
0.710089,0.486922,0.3,0.284047,0.140175,0.766467,0
0.719029,0.470825,0.317949,0.280156,0.14393,0.778443,0
0.717752,0.501006,0.271795,0.268482,0.131414,0.766467,0
0.733078,0.462777,0.282051,0.245136,0.198999,0.748503,0
0.731801,0.496982,0.307692,0.233463,0.222778,0.724551,0
0.736909,0.470825,0.341026,0.241245,0.296621,0.730539,1
0.742018,0.492958,0.371795,0.167315,0.505632,0.742515,0
0.758621,0.454728,0.430769,0.175097,0.599499,0.736527,1
0.785441,0.44668,0.425641,0.066148,0.650814,0.712575,1
0.796935,0.414487,0.484615,0.151751,0.738423,0.742515,1
0.803321,0.414487,0.453846,0.171206,0.951189,0.754491,1
0.793103,0.358149,0.538462,0.287938,0.669587,0.730539,1
0.782886,0.384306,0.587179,0.346304,0.574468,0.736527,1
0.756066,0.301811,0.605128,0.404669,0.232791,0.718563,1
0.717752,0.267606,0.635897,0.478599,0.249061,0.748503,2
0.675607,0.227364,0.71282,0.536965,0.352941,0.772455,2
0.633461,0.235412,0.715385,0.673152,0.389237,0.790419,3
0.588761,0.231388,0.728205,0.684825,0.44806,0.808383,3
0.526181,0.158954,0.702564,0.715953,0.459324,0.778443,3
0.457216,0.167002,0.723077,0.719844,0.515645,0.778443,3
0.435504,0.249497,0.730769,0.700389,0.520651,0.832335,3
0.41507,0.293763,0.605128,0.571984,0.473091,0.814371,3
0.378033,0.331992,0.584615,0.571984,0.544431,0.790419,3
0.371648,0.331992,0.523077,0.389105,0.604506,0.808383,3
0.342273,0.285714,0.369231,0.575875,0.583229,0.736527,3
0.314176,0.27163,0.369231,0.642023,0.556946,0.706587,3
0.312899,0.255533,0.361538,0.618677,0.613267,0.736527,2
0.319285,0.299799,0.387179,0.486381,0.465582,0.706587,2
0.323116,0.362173,0.366667,0.346304,0.548185,0.724551,2
0.33461,0.394366,0.397436,0.326848,0.414268,0.712575,2
0.344828,0.452716,0.364103,0.272374,0.57572,0.718563,2
0.346105,0.45674,0.451282,0.311284,0.489362,0.706587,1
0.34355,0.517103,0.415385,0.167315,0.553191,0.682635,1
0.315453,0.55332,0.492308,0.101167,0.449312,0.700599,1
0.295019,0.609658,0.464103,0.136187,0.564456,0.694611,1
0.266922,0.571429,0.505128,0.038911,0.536921,0.664671,1
0.249042,0.597586,0.492308,0.120623,0.540676,0.634731,1
0.252874,0.661972,0.492308,0.194553,0.428035,0.688623,1
0.260536,0.716298,0.502564,0.424125,0.336671,0.664671,1
0.251596,0.651911,0.587179,0.178988,0.409262,0.640719,1
0.270754,0.696177,0.546154,0.431907,0.342929,0.646707,2
0.353768,0.724346,0.489744,0.451362,0.379224,0.622754,2
0.440613,0.647887,0.466667,0.439689,0.52816,0.60479,2
0.492976,0.54326,0.569231,0.194553,0.595745,0.622754,2
0.514687,0.551308,0.664103,0.361868,0.538173,0.568862,2
0.508301,0.426559,0.666667,0.354086,0.440551,0.712575,2
0.443167,0.251509,0.766667,0.618677,0.291615,0.748503,2
0.386973,0.307847,0.720513,0.657588,0.362954,0.760479,3
0.357599,0.551308,0.623077,0.568093,0.491865,0.628743,2
0.41507,0.657948,0.692308,0.377432,0.496871,0.706587,2
0.45977,0.575453,0.653846,0.346304,0.561952,0.676647,2
0.455939,0.408451,0.576923,0.22179,0.521902,0.700599,2
0.445722,0.45674,0.479487,0.276265,0.531915,0.556886,2
0.44189,0.434608,0.474359,0.167315,0.564456,0.616766,2
0.436782,0.44668,0.402564,0.136187,0.584481,0.676647,2
0.43295,0.430583,0.3,0.276265,0.584481,0.688623,1
0.421456,0.521127,0.210256,0.428016,0.380476,0.688623,1
0.444444,0.617706,0.220513,0.490272,0.294118,0.688623,1
0.453384,0.672032,0.269231,0.536965,0.26408,0.640719,1
0.454662,0.672032,0.320513,0.428016,0.299124,0.610778,1
0.471264,0.653924,0.371795,0.233463,0.312891,0.556886,1
0.509579,0.55332,0.376923,0.081712,0.465582,0.592814,1
0.553001,0.486922,0.358974,0.046693,0.476846,0.646707,1
0.607918,0.416499,0.323077,0.066148,0.416771,0.652695,1
0.634738,0.420523,0.317949,0.155642,0.454318,0.670659,1
0.648787,0.422535,0.292308,0.167315,0.372966,0.694611,0
0.641124,0.450704,0.233333,0.319066,0.286608,0.694611,1
0.644955,0.43662,0.223077,0.299611,0.230288,0.676647,1
0.641124,0.472837,0.176923,0.36965,0.256571,0.646707,1
0.637292,0.462777,0.182051,0.455253,0.246558,0.634731,1
0.633461,0.472837,0.174359,0.36965,0.279099,0.592814,1
0.624521,0.496982,0.189744,0.303502,0.266583,0.562874,1
0.610473,0.513078,0.182051,0.361868,0.244055,0.616766,1
0.613027,0.472837,0.2,0.466926,0.257822,0.550898,2
0.621967,0.426559,0.212821,0.36965,0.409262,0.676647,2
0.659004,0.406439,0.289744,0.233463,0.500626,0.688623,2
0.619413,0.354125,0.374359,0.29572,0.564456,0.682635,1
0.56705,0.352113,0.435897,0.357977,0.414268,0.688623,1
0.499361,0.342052,0.433333,0.377432,0.436796,0.700599,1
0.418902,0.305835,0.528205,0.486381,0.364205,0.724551,2
0.369093,0.360161,0.597436,0.478599,0.326658,0.724551,2
0.37931,0.380282,0.646154,0.307393,0.399249,0.718563,2
0.42401,0.346076,0.602564,0.361868,0.49562,0.706587,2
0.524904,0.370221,0.51282,0.214008,0.531915,0.718563,2
0.614304,0.39839,0.461538,0.070039,0.581977,0.712575,2
0.673052,0.416499,0.438462,0.124514,0.498123,0.736527,2
0.703704,0.432596,0.474359,0.163424,0.683354,0.730539,2
0.715198,0.440644,0.466667,0.143969,0.53567,0.700599,1
0.708812,0.488934,0.458974,0.155642,0.679599,0.700599,1
0.673052,0.501006,0.5,0.132296,0.555695,0.652695,1
0.641124,0.501006,0.535897,0.182879,0.628285,0.652695,1
0.596424,0.45674,0.569231,0.120623,0.625782,0.646707,2
0.563218,0.460765,0.515385,0.097276,0.783479,0.628743,1
0.54917,0.408451,0.494872,0.210117,0.620776,0.586826,2
0.527458,0.442656,0.510256,0.284047,0.713392,0.652695,1
0.498084,0.527163,0.55641,0.245136,0.429287,0.634731,1
0.475096,0.50503,0.605128,0.40856,0.387985,0.646707,1
0.426564,0.406439,0.687179,0.264591,0.307885,0.640719,1
0.356322,0.422535,0.648718,0.33463,0.355444,0.622754,2
0.324393,0.454728,0.628205,0.509728,0.428035,0.658683,3
0.34355,0.678068,0.523077,0.272374,0.69587,0.538922,2
0.378033,0.665996,0.520513,0.396887,0.536921,0.60479,2
0.417625,0.617706,0.584615,0.2607,0.618273,0.598802,2
0.461047,0.547284,0.58718,0.377432,0.633292,0.550898,2
0.496807,0.430583,0.610256,0.256809,0.540676,0.592814,2
0.467433,0.346076,0.446154,0.268482,0.556946,0.628743,2
0.34355,0.317907,0.230769,0.486381,0.443054,0.640719,2
0.236271,0.362173,0.164103,0.754864,0.364205,0.550898,3
0.222222,0.605634,0.2,0.622568,0.580726,0.520958,3
0.315453,0.758551,0.328205,0.642023,0.455569,0.532934,2
0.41507,0.674044,0.461538,0.354086,0.526909,0.550898,2
0.449553,0.559356,0.453846,0.214008,0.700876,0.586826,1
0.416347,0.468813,0.297436,0.284047,0.564456,0.592814,2
0.344828,0.492958,0.025641,0.478599,0.548185,0.586826,2
0.300128,0.665996,0.033333,0.583658,0.289111,0.580838,2
0.337165,0.730382,0.233333,0.59144,0.342929,0.580838,2
0.41507,0.649899,0.420513,0.431907,0.400501,0.550898,2
0.446999,0.535211,0.535897,0.330739,0.566959,0.54491,2
0.436782,0.45674,0.633333,0.264591,0.586984,0.592814,1
0.394636,0.416499,0.661538,0.412451,0.490613,0.592814,2
0.367816,0.31992,0.676923,0.529183,0.315394,0.467066,2
0.320562,0.253521,0.669231,0.571984,0.335419,0.628743,2
0.254151,0.152917,0.605128,0.677043,0.369212,0.688623,3
0.173691,0.199195,0.564103,0.801556,0.548185,0.694611,3
0.146871,0.352113,0.605128,0.836576,0.714643,0.658683,3
0.187739,0.452716,0.805128,0.564202,0.68836,0.694611,3
0.190294,0.444668,0.771795,0.447471,0.682103,0.664671,3
0.215837,0.468813,0.784615,0.478599,0.663329,0.676647,3
0.243934,0.492958,0.817949,0.536965,0.603254,0.682635,3
0.266922,0.476861,0.784615,0.501946,0.525657,0.664671,2
0.295019,0.535211,0.651282,0.307393,0.493116,0.664671,2
0.357599,0.569417,0.620513,0.264591,0.550688,0.646707,2
0.380587,0.305835,0.651282,0.40856,0.554443,0.676647,2
0.340996,0.2334,0.764103,0.669261,0.42428,0.694611,3
0.35249,0.442656,0.782051,0.494163,0.484355,0.682635,3
0.329502,0.342052,0.574359,0.533074,0.593242,0.676647,3
0.254151,0.488934,0.661538,0.136187,0.767209,0.610778,3
0.283525,0.448692,0.828205,0.451362,0.778473,0.60479,3
0.264368,0.289738,0.848718,0.599222,0.649562,0.658683,3
0.224777,0.352113,0.876923,0.692607,0.593242,0.51497,3
0.227331,0.613682,0.841026,0.634241,0.670839,0.616766,3
0.342273,0.744467,0.776923,0.622568,0.540676,0.60479,3
0.422733,0.647887,0.730769,0.51751,0.602003,0.622754,3
0.440613,0.541247,0.684615,0.373541,0.563204,0.586826,2
0.412516,0.360161,0.748718,0.412451,0.455569,0.60479,2
0.365262,0.420523,0.766667,0.540856,0.35169,0.586826,2
0.348659,0.39839,0.597436,0.412451,0.401752,0.634731,2
0.274585,0.317907,0.679487,0.564202,0.370463,0.616766,2
0.232439,0.583501,0.748718,0.342412,0.375469,0.580838,2
0.280971,0.768612,0.789744,0.634241,0.430538,0.51497,3
0.332056,0.555332,0.84359,0.486381,0.533166,0.467066,3
0.363985,0.492958,0.851282,0.653696,0.555695,0.508982,3
0.375479,0.551308,0.905128,0.805447,0.573217,0.60479,3
0.399745,0.496982,0.853846,0.638132,0.61577,0.586826,3
0.402299,0.462777,0.779487,0.583658,0.64831,0.568862,3
0.411239,0.517103,0.710256,0.256809,0.554443,0.532934,2
0.427842,0.539235,0.576923,0.163424,0.560701,0.538922,2
0.44189,0.488934,0.525641,0.319066,0.559449,0.526946,2
0.484036,0.454728,0.428205,0.22179,0.589487,0.568862,2
0.555556,0.394366,0.423077,0.412451,0.499374,0.586826,2
0.619413,0.370221,0.371795,0.357977,0.593242,0.60479,2
0.673052,0.34004,0.392308,0.268482,0.494368,0.592814,1
0.701149,0.396378,0.394872,0.151751,0.50438,0.580838,1
0.721584,0.408451,0.415385,0.085603,0.420526,0.556886,1
0.715198,0.454728,0.415385,0.136187,0.460576,0.538922,0
0.717752,0.440644,0.441026,0.175097,0.32791,0.54491,0
0.715198,0.438632,0.423077,0.206226,0.322904,0.532934,0
0.726692,0.404427,0.458974,0.140078,0.397997,0.491018,0
0.721584,0.452716,0.505128,0.116732,0.340426,0.51497,0
0.701149,0.406439,0.451282,0.206226,0.401752,0.502994,0
0.673052,0.356137,0.430769,0.229572,0.281602,0.508982,0
0.652618,0.346076,0.405128,0.303502,0.315394,0.449102,1
0.651341,0.422535,0.387179,0.128405,0.390488,0.467066,1
0.636015,0.464789,0.497436,0.163424,0.490613,0.461078,1
0.618135,0.537223,0.535897,0.194553,0.540676,0.437126,1
0.57599,0.482897,0.576923,0.194553,0.67209,0.449102,2
0.537676,0.486921,0.671795,0.307393,0.675845,0.479042,2
0.491699,0.420523,0.774359,0.439689,0.454318,0.479042,2
0.445722,0.460765,0.769231,0.59144,0.346683,0.520958,2
0.401022,0.396378,0.702564,0.649805,0.389237,0.520958,2
0.358876,0.404427,0.676923,0.439689,0.354193,0.556886,2
0.342273,0.430583,0.594872,0.210117,0.521902,0.532934,2
0.319285,0.450704,0.538462,0.252918,0.536921,0.520958,2
0.323116,0.49497,0.638462,0.326848,0.560701,0.467066,2
0.36143,0.490946,0.638462,0.365759,0.50438,0.508982,2
0.389527,0.468813,0.617949,0.252918,0.630788,0.526946,2
0.393359,0.529175,0.641026,0.29572,0.545682,0.526946,2
0.378033,0.517103,0.684615,0.455253,0.550688,0.532934,2
0.35249,0.452716,0.638462,0.280156,0.454318,0.491018,1
0.335888,0.356137,0.492308,0.350195,0.387985,0.532934,1
0.356322,0.285714,0.348718,0.354086,0.296621,0.562874,1
0.389527,0.307847,0.305128,0.280156,0.306633,0.520958,2
0.45083,0.336016,0.176923,0.435798,0.455569,0.54491,2
0.490421,0.408451,0.171795,0.396887,0.486859,0.532934,2
0.554278,0.515091,0.253846,0.2607,0.538173,0.54491,2
0.601533,0.631791,0.348718,0.354086,0.526909,0.520958,1
0.604087,0.682093,0.466667,0.381323,0.404255,0.520958,2
0.487867,0.714286,0.684615,0.451362,0.352941,0.407186,2
0.439336,0.68008,0.448718,0.229572,0.494368,0.413174,3
0.469987,0.655936,0.253846,0.44358,0.580726,0.45509,3
0.507024,0.688129,0.269231,0.451362,0.588235,0.45509,2
0.508301,0.559356,0.502564,0.202335,0.550688,0.449102,2
0.393359,0.535211,0.830769,0.645914,0.397997,0.48503,2
0.297573,0.891348,0.669231,0.571984,0.382979,0.51497,3
0.260536,0.913481,0.620513,0.715953,0.55194,0.461078,3
0.278416,0.832998,0.448718,0.505837,0.889862,0.532934,3
0.408685,0.915493,0.2,0.805447,0.709637,0.54491,3
0.538953,0.84507,0.274359,0.70428,0.827284,0.401198,3
0.606641,0.782696,0.351282,0.599222,0.689612,0.437126,3
0.615581,0.571429,0.507692,0.36965,0.705882,0.479042,2
0.48659,0.21328,0.587179,0.416342,0.554443,0.353293,3
0.257982,0.245473,0.597436,0.902724,0.395494,0.359281,2
0.141762,0.62173,0.753846,0.66537,0.47184,0.532934,3
0.174968,0.889336,0.420513,0.505837,0.685857,0.491018,3
0.390805,0.909457,0.307692,0.809339,0.61577,0.473054,3
0.523627,0.7666,0.415385,0.677043,0.585732,0.383234,3
0.57599,0.62173,0.602564,0.459144,0.554443,0.437126,2
0.435504,0.60161,0.692308,0.490272,0.170404,0.508982,2
0.411239,0.678068,0.510256,0.11284,0.524406,0.51497,2
0.484036,0.738431,0.54359,0.357977,0.440551,0.467066,2
0.492976,0.595573,0.68718,0.431907,0.516896,0.479042,2
0.269476,0.162978,0.769231,0.719844,0.445557,0.431138,3
0.056194,0.682093,0.664103,0.365759,0.546934,0.48503,3
0.167305,0.985916,0.492308,0.583658,0.692115,0.54491,3
0.32567,0.943662,0.512821,0.817121,0.684606,0.48503,3
0.439336,0.903421,0.502564,0.793774,0.605757,0.383234,3
0.52235,0.847083,0.448718,0.770428,0.667084,0.281437,3
0.587484,0.82495,0.371795,0.747082,0.715895,0.221557,3
0.643678,0.837022,0.441026,0.723735,0.714643,0.137725,3
0.639847,0.798793,0.587179,0.750973,0.729662,0.221557,3
0.623244,0.782696,0.420513,0.51751,0.638298,0,3
0.62069,0.784708,0.433333,0.533074,0.624531,0.155689,3
0.63857,0.627767,0.297436,0.252918,0.680851,0.317365,3
0.696041,0.625755,0.14359,0.622568,0.524406,0.281437,3
0.790549,0.521127,0.128205,0.455253,0.533166,0.311377,2
0.855683,0.515091,0.246154,0.22179,0.444305,0.335329,2
0.890166,0.507042,0.389744,0.128405,0.455569,0.341317,1
0.897829,0.54326,0.535897,0.252918,0.34418,0.317365,1
0.878672,0.595573,0.638462,0.412451,0.235294,0.341317,1
0.851852,0.647887,0.741026,0.455253,0.206508,0.287425,1
0.802043,0.716298,0.689744,0.412451,0.309136,0.39521,2
0.771392,0.657948,0.707692,0.377432,0.39174,0.383234,2
0.756066,0.651911,0.679487,0.311284,0.480601,0.377246,2
0.744572,0.595573,0.682051,0.319066,0.40801,0.359281,1
0.724138,0.55332,0.638462,0.303502,0.355444,0.335329,1
0.717752,0.474849,0.651282,0.237354,0.390488,0.347305,1
